attacker_id,total_events,systems_targeted,targets,address_scope
A4348,2,1,Cowrie,global
A4349,2,1,Cowrie,global
A4350,2,1,Cowrie,global
A4351,2,1,Cowrie,global
A4352,2,1,Cowrie,global
A4353,2,1,Cowrie,global
A4354,2,1,Cowrie,global
A4355,2,1,Conpot,global
A4356,2,1,Conpot,global
A4357,2,1,Conpot,global
A4358,2,1,Conpot,global
A4359,2,1,Conpot,global
A4360,2,1,Cowrie,global
A4361,2,1,Cowrie,global
A4362,2,1,Conpot,global
A4363,2,1,Conpot,global
A4364,2,1,Conpot,global
A4365,2,1,Conpot,global
A4366,2,1,Cowrie,global
A4367,2,1,Cowrie,global
A4368,2,1,Cowrie,global
A4369,2,1,Cowrie,global
A4370,2,1,Conpot,global
A4371,2,1,Cowrie,global
A4372,2,1,Cowrie,global
A4373,2,1,Conpot,global
A4374,2,1,Cowrie,global
A4375,2,1,Conpot,global
A4376,2,1,Cowrie,global
A4377,2,1,Cowrie,global
A4378,2,1,Conpot,global
A4379,2,1,Conpot,global
A4380,2,1,Conpot,global
A4381,2,1,Conpot,global
A4382,2,1,Cowrie,global
A4383,2,1,Cowrie,global
A4384,2,1,Conpot,global
A4385,2,1,Conpot,global
A4386,2,1,Conpot,global
A4387,2,1,Cowrie,global
A4388,2,1,Cowrie,global
A4389,2,1,Conpot,global
A4390,2,1,Conpot,global
A4391,2,1,Cowrie,global
A4392,2,1,Conpot,global
A4393,2,1,Cowrie,global
A4394,2,1,Conpot,global
A4395,2,1,Cowrie,global
A4396,2,1,Conpot,global
A4397,2,1,Cowrie,global
A4398,2,1,Cowrie,global
A4399,2,1,Conpot,global
A4400,2,1,Cowrie,global
A4401,2,1,Cowrie,global
A4402,2,1,Cowrie,global
A4403,2,1,Cowrie,global
A4404,2,1,Cowrie,global
A4405,2,1,Cowrie,global
A4406,2,1,Cowrie,global
A4407,2,1,Cowrie,global
A4408,2,1,Cowrie,global
A4409,2,1,Cowrie,global
A4410,2,1,Cowrie,global
A4411,2,1,Conpot,global
A4412,2,1,Conpot,global
A4413,2,1,Conpot,global
A4414,2,1,Conpot,global
A4415,2,1,Conpot,global
A4416,2,1,Conpot,global
A4417,2,1,Conpot,global
A4418,2,1,Conpot,global
A4419,2,1,Conpot,global
A4420,2,1,Conpot,global
A4421,2,1,Conpot,global
A4422,2,1,Conpot,global
A4423,2,1,Cowrie,global
A4424,2,1,Cowrie,global
A4425,2,1,Cowrie,global
A4426,2,1,Cowrie,global
A4427,2,1,Cowrie,global
A4428,2,1,Cowrie,global
A4429,2,1,Cowrie,global
A4430,2,1,Cowrie,global
A4431,2,1,Cowrie,global
A4432,2,1,Cowrie,global
A4433,2,1,Cowrie,global
A4434,2,1,Conpot,global
A4435,2,1,Cowrie,global
A4436,2,1,Cowrie,global
A4437,2,1,Cowrie,global
A4438,2,1,Cowrie,global
A4439,2,1,Cowrie,global
A4440,2,1,Cowrie,global
A4441,2,1,Cowrie,global
A4442,2,1,Cowrie,global
A4443,2,1,Cowrie,global
A4444,2,1,Cowrie,global
A4445,2,1,Cowrie,global
A4446,2,1,Cowrie,global
A4447,2,1,Cowrie,global
A4448,2,1,Cowrie,global
A4449,2,1,Cowrie,global
A4450,2,1,Cowrie,global
A4451,2,1,Cowrie,global
A4452,2,1,Cowrie,global
A4453,2,1,Cowrie,global
A4454,2,1,Cowrie,global
A4455,2,1,Cowrie,global
A4456,2,1,Cowrie,global
A4457,2,1,Cowrie,global
A4458,2,1,Cowrie,global
A4459,2,1,Cowrie,global
A4460,2,1,Cowrie,global
A4461,2,1,Cowrie,global
A4462,2,1,Cowrie,global
A4463,2,1,Cowrie,global
A4464,2,1,Cowrie,global
A4465,2,1,Cowrie,global
A4466,2,1,Cowrie,global
A4467,2,1,Cowrie,global
A4468,2,1,Cowrie,global
A4469,2,1,Cowrie,global
A4470,2,1,Cowrie,global
A4471,2,1,Cowrie,global
A4472,2,1,Cowrie,global
A4473,2,1,Cowrie,global
A4474,2,1,Cowrie,global
A4475,2,1,Cowrie,global
A4476,2,1,Cowrie,global
A4477,2,1,Cowrie,global
A4478,2,1,Cowrie,global
A4479,2,1,Cowrie,global
A4480,2,1,Cowrie,global
A4481,2,1,Cowrie,global
A4482,2,1,Conpot,global
A4483,2,1,Conpot,global
A4484,2,1,Conpot,global
A4485,2,1,Conpot,global
A4486,2,1,Conpot,global
A4487,2,1,Conpot,global
A4488,2,1,Conpot,global
A4489,2,1,Conpot,global
A4490,2,1,Conpot,global
A4491,2,1,Conpot,global
A4492,2,1,Conpot,global
A4493,2,1,Conpot,global
A4494,2,1,Conpot,global
A4495,2,1,Conpot,global
A4496,2,1,Conpot,global
A4497,2,1,Conpot,global
A4498,2,1,Conpot,global
A4499,2,1,Conpot,global
A4500,2,1,Conpot,global
A4501,2,1,Conpot,global
A4502,2,1,Conpot,global
A4503,2,1,Cowrie,global
A4504,2,1,Cowrie,global
A4505,2,1,Cowrie,global
A4506,2,1,Cowrie,global
A4507,2,1,Cowrie,global
A4508,2,1,Cowrie,global
A4509,2,1,Cowrie,global
A4510,2,1,Cowrie,global
A4511,2,1,Cowrie,global
A4512,2,1,Conpot,global
A4513,2,1,Conpot,global
A4514,2,1,Cowrie,global
A4515,2,1,Cowrie,global
A4516,2,1,Cowrie,global
A4517,2,1,Cowrie,global
A4518,2,1,Cowrie,global
A4519,2,1,Conpot,global
A4520,2,1,Cowrie,global
A4521,2,1,Conpot,global
A4522,2,1,Cowrie,global
A4523,2,1,Cowrie,global
A4524,2,1,Cowrie,global
A4525,2,1,Conpot,global
A4526,2,1,Conpot,global
A4527,2,1,Conpot,global
A4528,2,1,Conpot,global
A4529,2,1,Conpot,global
A4530,2,1,Conpot,global
A4531,2,1,Conpot,global
A4532,2,1,Conpot,global
A4533,2,1,Cowrie,global
A4534,2,1,Conpot,global
A4535,2,1,Cowrie,global
A4536,2,1,Conpot,global
A4537,2,1,Conpot,global
A4538,2,1,Conpot,global
A4539,2,1,Conpot,global
A4540,2,1,Conpot,global
A4541,2,1,Cowrie,global
A4542,2,1,Conpot,global
A4543,2,1,Conpot,global
A4544,2,1,Cowrie,global
A4545,2,1,Conpot,global
A4546,2,1,Conpot,global
A4547,2,1,Cowrie,global
A4548,2,1,Cowrie,global
A4549,2,1,Conpot,global
A4550,2,1,Conpot,global
A4551,2,1,Conpot,global
A4552,2,1,Conpot,global
A4553,2,1,Conpot,global
A4554,2,1,Cowrie,global
A4555,2,1,Conpot,global
A4556,2,1,Conpot,global
A4557,2,1,Conpot,global
A4558,2,1,Cowrie,global
A4559,2,1,Conpot,global
A4560,2,1,Conpot,global
A4561,2,1,Conpot,global
A4562,2,1,Cowrie,global
A4563,2,1,Conpot,global
A4564,2,1,Conpot,global
A4565,2,1,Conpot,global
A4566,2,1,Conpot,global
A4567,2,1,Cowrie,global
A4568,2,1,Conpot,global
A4569,2,1,Cowrie,global
A4570,2,1,Conpot,global
A4571,2,1,Conpot,global
A4572,2,1,Conpot,global
A4573,2,1,Cowrie,global
A4574,2,1,Cowrie,global
A4575,2,1,Conpot,global
A4576,2,1,Conpot,global
A4577,2,1,Conpot,global
A4578,2,1,Cowrie,global
A4579,2,1,Cowrie,global
A4580,2,1,Conpot,global
A4581,2,1,Conpot,global
A4582,2,1,Cowrie,global
A4583,2,1,Cowrie,global
A4584,2,1,Cowrie,global
A4585,2,1,Cowrie,global
A4586,2,1,Cowrie,global
A4587,2,1,Cowrie,global
A4588,2,1,Cowrie,global
A4589,2,1,Cowrie,global
A4590,2,1,Cowrie,global
A4591,2,1,Cowrie,global
A4592,2,1,Cowrie,global
A4593,2,1,Cowrie,global
A4594,2,1,Cowrie,global
A4595,1,1,Cowrie,global
A4596,1,1,Cowrie,global
A4597,1,1,Cowrie,global
A4598,1,1,Cowrie,global
A4599,1,1,Cowrie,global
A4600,1,1,Cowrie,global
A4601,1,1,Cowrie,global
A4602,1,1,Cowrie,global
A4603,1,1,Cowrie,global
A4604,1,1,Cowrie,global
A4605,1,1,Cowrie,global
A4606,1,1,Cowrie,global
A4607,1,1,Cowrie,global
A4608,1,1,Cowrie,global
A4609,1,1,Cowrie,global
A4610,1,1,Cowrie,global
A4611,1,1,Cowrie,global
A4612,1,1,Cowrie,global
A4613,1,1,Cowrie,global
A4614,1,1,Cowrie,global
A4615,1,1,Cowrie,global
A4616,1,1,Cowrie,global
A4617,1,1,Cowrie,global
A4618,1,1,Cowrie,global
A4619,1,1,Cowrie,global
A4620,1,1,Cowrie,global
A4621,1,1,Cowrie,global
A4622,1,1,Cowrie,global
A4623,1,1,Cowrie,global
A4624,1,1,Cowrie,global
